# s [mm]	R [m]	Z [m] 	539     
1155    2.6873  -1.6477
1159    2.6912  -1.6488
1163    2.6950  -1.6500
1167    2.6988  -1.6512
1171    2.7027  -1.6523
1175    2.7065  -1.6535
1179    2.7104  -1.6546
1183    2.7142  -1.6558
1187    2.7180  -1.6570
1191    2.7219  -1.6581
1196    2.7257  -1.6593
1200    2.7295  -1.6605
1204    2.7334  -1.6616
1208    2.7372  -1.6628
1212    2.7411  -1.6639
1216    2.7449  -1.6651
1220    2.7487  -1.6663
1224    2.7526  -1.6674
1228    2.7564  -1.6686
1232    2.7603  -1.6697
1236    2.7641  -1.6709
1240    2.7679  -1.6721
1244    2.7718  -1.6732
1248    2.7756  -1.6744
1252    2.7795  -1.6755
1256    2.7833  -1.6767
1260    2.7871  -1.6779
1264    2.7910  -1.6790
1268    2.7948  -1.6802
1272    2.7986  -1.6814
1276    2.8025  -1.6825
1280    2.8063  -1.6837
1284    2.8102  -1.6848
1288    2.8140  -1.6860
1291    2.8140  -1.6897
1295    2.8140  -1.6933
1299    2.8140  -1.6970
1302    2.8140  -1.7007
1306    2.8140  -1.7043
1310    2.8140  -1.7080
1321    2.8040  -1.7120
1324    2.8079  -1.7121
1328    2.8118  -1.7121
1332    2.8156  -1.7122
1336    2.8195  -1.7122
1340    2.8234  -1.7123
1344    2.8273  -1.7124
1348    2.8312  -1.7124
1352    2.8351  -1.7125
1355    2.8389  -1.7125
1359    2.8428  -1.7126
1363    2.8467  -1.7126
1367    2.8506  -1.7127
1371    2.8545  -1.7128
1375    2.8584  -1.7128
1379    2.8622  -1.7129
1383    2.8661  -1.7129
1387    2.8700  -1.7130
1390    2.8736  -1.7145
1394    2.8772  -1.7160
1398    2.8809  -1.7176
1402    2.8845  -1.7191
1406    2.8881  -1.7206
1410    2.8917  -1.7221
1414    2.8953  -1.7237
1418    2.8990  -1.7252
1422    2.9026  -1.7267
1426    2.9062  -1.7282
1430    2.9098  -1.7298
1434    2.9134  -1.7313
1438    2.9170  -1.7328
1441    2.9207  -1.7343
1445    2.9243  -1.7359
1449    2.9279  -1.7374
1453    2.9315  -1.7389
1457    2.9351  -1.7404
1461    2.9388  -1.7420
1465    2.9424  -1.7435
1469    2.9460  -1.7450
1473    2.9501  -1.7451
1477    2.9542  -1.7452
1481    2.9583  -1.7453
1485    2.9624  -1.7454
1489    2.9665  -1.7455
1494    2.9706  -1.7456
1498    2.9747  -1.7457
1502    2.9788  -1.7458
1506    2.9829  -1.7459
1510    2.9870  -1.7460
1620    2.8980  -1.6820
1624    2.8969  -1.6781
1628    2.8959  -1.6741
1632    2.8948  -1.6702
1636    2.8938  -1.6663
1640    2.8927  -1.6623
1644    2.8916  -1.6584
1648    2.8906  -1.6544
1652    2.8895  -1.6505
1656    2.8884  -1.6466
1660    2.8874  -1.6426
1664    2.8863  -1.6387
1669    2.8853  -1.6348
1673    2.8842  -1.6308
1677    2.8831  -1.6269
1681    2.8821  -1.6229
1685    2.8810  -1.6190
1689    2.8813  -1.6149
1693    2.8817  -1.6108
1697    2.8820  -1.6067
1701    2.8823  -1.6026
1705    2.8827  -1.5984
1710    2.8830  -1.5943
1714    2.8833  -1.5902
1718    2.8837  -1.5861
1722    2.8840  -1.5820
1726    2.8849  -1.5780
1730    2.8858  -1.5740
1734    2.8867  -1.5700
1738    2.8876  -1.5660
1742    2.8884  -1.5620
1747    2.8893  -1.5580
1751    2.8902  -1.5540
1755    2.8911  -1.5500
1759    2.8920  -1.5460
1763    2.8929  -1.5420
1767    2.8938  -1.5380
1771    2.8947  -1.5340
1775    2.8956  -1.5300
1779    2.8964  -1.5260
1783    2.8973  -1.5220
1788    2.8982  -1.5180
1792    2.8991  -1.5140
1796    2.9000  -1.5100
1811    2.8900  -1.4980
1815    2.8893  -1.4943
1819    2.8887  -1.4907
1823    2.8880  -1.4870
1826    2.8873  -1.4833
1830    2.8867  -1.4797
1834    2.8860  -1.4760
1838    2.8862  -1.4719
1842    2.8863  -1.4678
1846    2.8865  -1.4638
1850    2.8866  -1.4597
1854    2.8868  -1.4556
1858    2.8869  -1.4515
1862    2.8871  -1.4475
1866    2.8872  -1.4434
1870    2.8874  -1.4393
1875    2.8875  -1.4352
1879    2.8877  -1.4312
1883    2.8878  -1.4271
1887    2.8880  -1.4230
1891    2.8897  -1.4194
1895    2.8915  -1.4157
1899    2.8932  -1.4121
1903    2.8949  -1.4085
1907    2.8966  -1.4048
1911    2.8984  -1.4012
1915    2.9001  -1.3975
1919    2.9018  -1.3939
1923    2.9035  -1.3903
1927    2.9053  -1.3866
1931    2.9070  -1.3830
1935    2.9101  -1.3803
1939    2.9132  -1.3777
1943    2.9163  -1.3750
1947    2.9194  -1.3723
1951    2.9226  -1.3697
1955    2.9257  -1.3670
1960    2.9288  -1.3643
1964    2.9319  -1.3617
1968    2.9350  -1.3590
1972    2.9381  -1.3563
1976    2.9412  -1.3537
1980    2.9443  -1.3510
1984    2.9474  -1.3483
1988    2.9506  -1.3457
1992    2.9537  -1.3430
1996    2.9568  -1.3403
2001    2.9599  -1.3377
2005    2.9630  -1.3350
2009    2.9670  -1.3350
2013    2.9710  -1.3350
2017    2.9750  -1.3350
2021    2.9790  -1.3350
2025    2.9830  -1.3350
2029    2.9870  -1.3350
2033    2.9910  -1.3350
2037    2.9950  -1.3350
2041    2.9990  -1.3350
2045    3.0030  -1.3350
2049    3.0070  -1.3350
2053    3.0110  -1.3350
2089    3.0220  -1.3700
2093    3.0259  -1.3700
2097    3.0299  -1.3700
2101    3.0338  -1.3700
2105    3.0378  -1.3700
2109    3.0417  -1.3700
2113    3.0457  -1.3700
2117    3.0496  -1.3700
2121    3.0536  -1.3700
2125    3.0575  -1.3700
2129    3.0615  -1.3700
2133    3.0654  -1.3700
2137    3.0694  -1.3700
2141    3.0733  -1.3700
2145    3.0773  -1.3700
2149    3.0812  -1.3700
2152    3.0852  -1.3700
2156    3.0891  -1.3700
2160    3.0931  -1.3700
2164    3.0970  -1.3700
2245    3.0600  -1.2980
2249    3.0634  -1.2959
2253    3.0667  -1.2938
2257    3.0701  -1.2917
2261    3.0734  -1.2896
2265    3.0768  -1.2875
2269    3.0801  -1.2854
2273    3.0835  -1.2833
2277    3.0868  -1.2812
2281    3.0902  -1.2791
2285    3.0935  -1.2770
2289    3.0969  -1.2749
2293    3.1002  -1.2728
2297    3.1036  -1.2707
2301    3.1069  -1.2686
2305    3.1103  -1.2665
2309    3.1136  -1.2644
2312    3.1170  -1.2623
2316    3.1203  -1.2602
2320    3.1237  -1.2581
2324    3.1270  -1.2560
2328    3.1304  -1.2539
2332    3.1337  -1.2518
2336    3.1371  -1.2497
2340    3.1404  -1.2476
2344    3.1438  -1.2455
2348    3.1471  -1.2434
2352    3.1505  -1.2413
2356    3.1538  -1.2392
2360    3.1572  -1.2371
2364    3.1605  -1.2350
2368    3.1639  -1.2329
2372    3.1672  -1.2308
2376    3.1706  -1.2287
2380    3.1739  -1.2266
2384    3.1773  -1.2245
2388    3.1806  -1.2224
2392    3.1840  -1.2203
2396    3.1873  -1.2182
2399    3.1907  -1.2161
2403    3.1940  -1.2140
2411    3.1990  -1.2090
2414    3.2030  -1.2090
2418    3.2069  -1.2090
2422    3.2109  -1.2090
2426    3.2149  -1.2090
2430    3.2188  -1.2090
2434    3.2228  -1.2090
2438    3.2267  -1.2090
2442    3.2307  -1.2090
2446    3.2347  -1.2090
2450    3.2386  -1.2090
2454    3.2426  -1.2090
2458    3.2466  -1.2090
2462    3.2505  -1.2090
2466    3.2545  -1.2090
2470    3.2584  -1.2090
2474    3.2624  -1.2090
2478    3.2664  -1.2090
2482    3.2703  -1.2090
2486    3.2743  -1.2090
2490    3.2783  -1.2090
2494    3.2822  -1.2090
2498    3.2862  -1.2090
2502    3.2901  -1.2090
2506    3.2941  -1.2090
2510    3.2981  -1.2090
2514    3.3020  -1.2090
2518    3.3060  -1.2090
